"","logFC","AveExpr","t","P.Value","adj.P.Val","B","threshold"
"KATNA1",-0.000703670863805961,6.99172645695546,-0.0163051181118192,0.987030901766789,0.994899807974277,-6.35094388579308,"No"
"SNORA41",-0.00135203618253854,6.39854427528134,-0.0161635543346772,0.987143491688776,0.994899807974277,-6.35094614281215,"No"
"MCRIP2",-0.000518516022848914,8.20266461953092,-0.0160892574639804,0.987202582325079,0.994899807974277,-6.35094731948756,"No"
"VWA5B1",-0.000707530655020605,6.97861277166804,-0.0160261634510239,0.987252763032689,0.994899807974277,-6.35094831448133,"No"
"TGIF2",-0.000572707830023944,7.4649472793097,-0.0158800067318431,0.987369006391988,0.994899807974277,-6.35095060435787,"No"
"MYL6B",-0.000509071764124513,9.20925820481638,-0.0158373426202516,0.987402938647883,0.994899807974277,-6.3509512688322,"No"
"ADH6",0.000796783181510996,4.86382059983341,0.0158186411248112,0.987417812606757,0.994899807974277,-6.35095155953605,"No"
"SNORA64",0.00130245440057219,7.50904284848263,0.0157748708963167,0.987452624630538,0.994899807974277,-6.35095223857605,"No"
"HEXB",0.000614817935257861,9.42337854808809,0.0157614225528794,0.987463320582597,0.994899807974277,-6.35095244683232,"No"
"FBXL20",0.000479531003986011,9.86634001791524,0.015760859134895,0.987463768689269,0.994899807974277,-6.35095245555332,"No"
"CMC2",0.000589660899077415,10.8451303113047,0.0157157492771795,0.987499646201419,0.994899807974277,-6.35095315278648,"No"
"TAS2R38",0.000668899544773005,6.29033737631949,0.0157091527552807,0.987504892657604,0.994899807974277,-6.35095325457706,"No"
"SPIB",0.000558510801608847,6.95925844231605,0.0156876422051691,0.987522000792104,0.994899807974277,-6.35095358620834,"No"
"EN2",-0.000537930467628733,7.26819857787975,-0.015462418234116,0.987701130079157,0.994980039902202,-6.35095703123174,"No"
"TMEM151B",0.000675003230226956,7.91146118000132,0.0154612940674796,0.987702024173714,0.994980039902202,-6.35095704830203,"No"
"CARD16",0.000894298749961386,5.3522244769882,0.0152755841823128,0.987849726866425,0.99502919308333,-6.35095985123998,"No"
"PCK1",-0.00116411528397098,6.85354172803098,-0.0152609851165328,0.987861338120596,0.99502919308333,-6.35096007014919,"No"
"PGCKA1",0.00110085576330388,6.43538058340953,0.0152106083824696,0.9879014048869,0.99502919308333,-6.35096082392797,"No"
"WDR48",0.000519509784639993,8.97128963325456,0.0150149147406595,0.988057048684899,0.995135396610139,-6.35096372841398,"No"
"PRSS22",-0.000504045381393148,7.79796849736285,-0.014907524307566,0.988142461237377,0.99517085856366,-6.35096530632082,"No"
"NOL11",-0.000500230879708852,7.69470347436484,-0.014798978765337,0.988228792641954,0.995207242254697,-6.35096688969047,"No"
"LIPT2",-0.000493990460872951,7.86222940472848,-0.0147216432005823,0.988290301360731,0.995218625546039,-6.35096801073683,"No"
"ZNF407-AS1",-0.000539821424354159,6.63162956959564,-0.0144591535672055,0.988499072600763,0.99537829504038,-6.35097177195162,"No"
"RBMX2",0.000525678244551742,8.82075999101717,0.0142704822836815,0.988649132881579,0.995478831772822,-6.35097443362522,"No"
"CDH1",-0.00160898955622457,7.25130900267513,-0.0140007880314901,0.988863635736473,0.995632357669572,-6.35097817762589,"No"
"HEBP2",-0.00085643281502179,10.19316518495,-0.0139018610817948,0.988942318054023,0.995632357669572,-6.35097953306181,"No"
"EFCAB11",-0.000585807232699409,7.84968211392558,-0.0138893311534439,0.988952283837657,0.995632357669572,-6.35097970405339,"No"
"DGKA",0.000919949645073359,9.27811792325359,0.0135821902252904,0.989196571496718,0.995736855251816,-6.35098384728652,"No"
"RPS20",-0.00059943037634369,11.9319090764671,-0.013553581842722,0.989219325517454,0.995736855251816,-6.35098422848792,"No"
"AVL9",0.000575330246803674,9.06965421517302,0.0134645355228845,0.989290149634692,0.995736855251816,-6.35098540986913,"No"
"DAAM1",-0.000600497282272627,9.20494930889756,-0.0133343964844464,0.989393657520097,0.995736855251816,-6.35098712242244,"No"
"FBRSL1",-0.000435918247461586,9.56169702448694,-0.013325087395627,0.989401061639721,0.995736855251816,-6.35098724428713,"No"
"HMGXB3",0.000349586874902386,9.16910553643095,0.0133158492202401,0.989408409358231,0.995736855251816,-6.35098736513938,"No"
"GPT",-0.000493831250014232,7.47581874950103,-0.0131959345832005,0.98950378530923,0.995736855251816,-6.35098892623745,"No"
"WDR20",0.000393583965716537,7.69520207283593,0.0131909254729013,0.989507769385486,0.995736855251816,-6.35098899114083,"No"
"TAX1BP3",0.000843277597262215,9.05283691603969,0.013094213491778,0.989584690863704,0.995736855251816,-6.35099023941394,"No"
"FAM53B",-0.000669751436875643,8.69405920332825,-0.0130922806313408,0.989586228197318,0.995736855251816,-6.35099026426797,"No"
"TUBGCP6",-0.000393211155719442,8.42312488098502,-0.0130641208037512,0.989608625602382,0.995736855251816,-6.3509906259501,"No"
"FAM167A",0.000919372798689366,8.20311525885291,0.0129638104309078,0.989688409256973,0.995742604195864,-6.35099190799893,"No"
"ZNF799",0.000678979433794247,7.28966888866982,0.0129306267376051,0.98971480252591,0.995742604195864,-6.35099232993853,"No"
"ACSS1",-0.000901845799745615,8.27190970784547,-0.0127997448509443,0.989818901985302,0.995763132698519,-6.35099398359273,"No"
"LALBA",-0.000525687371874639,4.42892530836053,-0.012778660074048,0.989835672190098,0.995763132698519,-6.35099424841931,"No"
"LHX6",-0.000674515780913154,8.50861692787771,-0.012710925657448,0.989889546162561,0.995766795573959,-6.35099509621515,"No"
"SMYD1",0.00112583492620111,5.95996921638679,0.0125222550866634,0.990039609459174,0.995867213594621,-6.35099743395022,"No"
"HSPA7",-0.00113461805368864,8.96201753779837,-0.0121625693576704,0.990325694420665,0.995982019192422,-6.35100179380894,"No"
"TBCK",-0.000423790498997434,9.94526449787797,-0.0121425135798793,0.99034164631837,0.995982019192422,-6.35100203317127,"No"
"TBC1D10A",0.000424364963995671,8.37555635114146,0.0121317526338035,0.990350205325421,0.995982019192422,-6.35100216143851,"No"
"H4C2",0.00121636169318773,7.74270101431797,0.0121260786616482,0.990354718271797,0.995982019192422,-6.35100222902478,"No"
"TOR1B",0.000378830478005021,7.83475620306846,0.0119672550377663,0.990481043040175,0.996058528621418,-6.35100410804391,"No"
"MMP17",-0.000715536183077958,8.3319258239582,-0.0118402688142515,0.990582045225344,0.996065678684875,-6.35100559257761,"No"
"LHX5",0.000443931900637295,6.74938427771277,0.0118319661155517,0.990588649023539,0.996065678684875,-6.35100568908883,"No"
"RPAP3",-0.000622574515157126,7.96546098413143,-0.0116400525728343,0.990741293346138,0.99613307301395,-6.35100790103886,"No"
"YTHDC1",0.00035039954980931,9.41773106590016,0.0115618967960554,0.990803457039636,0.99613307301395,-6.35100879147918,"No"
"ZNF703",0.000341430020894151,8.33494772225322,0.0115229881140143,0.990834404323937,0.99613307301395,-6.35100923253496,"No"
"MAMDC4",-0.000423585623241074,7.66201575943028,-0.0114328040480735,0.990906135204548,0.99613307301395,-6.35101024911453,"No"
"EIF2B5",0.000385667602769146,7.97589307730023,0.0114318052077765,0.990906929665645,0.99613307301395,-6.351010260329,"No"
"HMGN2P46",0.000404618627015907,6.34352793584241,0.0113067811546233,0.991006371807633,0.996178941110184,-6.35101165629979,"No"
"TNFRSF8",-0.00044257471475273,7.95025679520118,-0.0112480766285171,0.991053064502544,0.996178941110184,-6.35101230647587,"No"
"EGR3",-0.00129057283471568,8.42911701468257,-0.0110567721556003,0.991205225411518,0.996233836367859,-6.35101440176387,"No"
"MIR129-1",-0.000436218612678729,6.21960900676001,-0.0110422775785397,0.991216754209255,0.996233836367859,-6.35101455905292,"No"
"PSMD11",-0.000353050144303424,9.97902947946634,-0.0109898597544995,0.991258446679092,0.996233836367859,-6.3510151261468,"No"
"MIR132",-0.000661081702394206,6.15856963689606,-0.0109008442324355,0.991329248547601,0.996254483850905,-6.3510160829989,"No"
"TBC1D17",-0.000299070451310612,9.19259061306239,-0.0101462105467877,0.991929477781615,0.996757451860293,-6.35102388214245,"No"
"HDGFL1",0.000337165635166059,7.43391157007444,0.0101451821538684,0.991930295759874,0.996757451860293,-6.3510238923893,"No"
"TMEM59L",-0.000568921743857587,10.4660710791567,-0.00994086034277478,0.992092812412209,0.996870226097284,-6.35102590763757,"No"
"OR9Q1",-0.000424429219000544,5.59847155028868,-0.00960906593496816,0.992356720905209,0.997037917718056,-6.35102909281525,"No"
"PRKRA",-0.000326614450713691,9.06996560396926,-0.00959897283230244,0.992364748948872,0.997037917718056,-6.35102918801313,"No"
"HCP5",-0.000962469995095638,7.25522031814901,-0.0095413382415747,0.992410591459162,0.997037917718056,-6.35102972970423,"No"
"ENTR1",0.000298212664580078,7.70815816775435,0.00921718731204017,0.992668421336643,0.997239450265584,-6.35103271553708,"No"
"UBR4",-0.000247426873626111,10.6477746534013,-0.00910769061201913,0.992755515266465,0.997239450265584,-6.3510337008216,"No"
"RRP7BP",0.000450093877857327,8.33281876400182,0.00907572236111337,0.992780942904204,0.997239450265584,-6.35103398626094,"No"
"CCNT2",0.000296682311990537,9.56718373306269,0.00903615180944492,0.992812417443944,0.997239450265584,-6.35103433818994,"No"
"ADAMTS20",0.000366798912702748,5.54408015687833,0.00886900748799424,0.99294536468163,0.997247593422363,-6.3510358077569,"No"
"DNAI1",0.000430691722914212,6.79698098468051,0.0088326773854644,0.992974261811772,0.997247593422363,-6.35103612354867,"No"
"SH2D6",-0.000247975126682398,7.224144365596,-0.00877270453946756,0.993021964509001,0.997247593422363,-6.35103664201396,"No"
"MYBL1",-0.00062299884145034,7.03781982890546,-0.0087530918304518,0.993037564559917,0.997247593422363,-6.35103681079937,"No"
"MMAA",0.000425526326362835,7.67964695735106,0.00870972036303082,0.993072062460649,0.997247593422363,-6.3510371827094,"No"
"NAGS",-0.000280587252950326,8.02212902209295,-0.00858483175598684,0.9931713996104,0.99729682662869,-6.35103824330967,"No"
"TSR2",0.000395166398453384,9.06263813904427,0.00836940526497333,0.993342751390504,0.997380493079957,-6.35104003679145,"No"
"TBX21",-0.000299918149324618,7.30366678353496,-0.00835356787250211,0.993355348578802,0.997380493079957,-6.35104016684338,"No"
"ARIH1",0.000319368868195724,10.5684853106516,0.00808171064906745,0.993571586243143,0.997506915289919,-6.3510423608482,"No"
"FTMT",-0.000336671990008419,5.1325440673062,-0.00806874160067475,0.993581901952249,0.997506915289919,-6.35104246370013,"No"
"CDKL4",-0.000584645746628532,5.29866530261966,-0.0076977813554683,0.993876967848767,0.997706579259116,-6.35104533569038,"No"
"ANKRD10",-0.000267290403213494,9.27568569087068,-0.00769215667169241,0.993881441791342,0.997706579259116,-6.3510453781968,"No"
"U2AF2",-0.000235875950329145,9.33940015166728,-0.00757769201327319,0.993972488429221,0.997717940488057,-6.35104623647057,"No"
"VTRNA1-3",-0.000529295733933566,5.77867163560945,-0.00755137400086115,0.9939934221207,0.997717940488057,-6.35104643198774,"No"
"CITED4",0.000237506388506503,7.80217494216563,0.00731825124810141,0.994178851191166,0.997853537577847,-6.35104813416344,"No"
"ATP6V1A",-0.000484503971353689,10.9421356626214,-0.00713784517645036,0.99432234890274,0.997947036722141,-6.35104941478822,"No"
"CCL1",-0.000238618954470304,6.71495474616936,-0.00695346573309261,0.994469007287368,0.998033582128863,-6.35105069059125,"No"
"NUP62",0.000198611142884886,7.86658967233077,0.00680529258033014,0.99458686674237,0.998033582128863,-6.35105169167061,"No"
"VAMP2",0.000428146796014772,11.9909526010751,0.00672871452596873,0.994647778281305,0.998033582128863,-6.35105220059174,"No"
"SWT1",0.000253361802823093,7.58125164848088,0.00666936504582528,0.994694985929445,0.998033582128863,-6.35105259105415,"No"
"C11orf86",0.000262986582346691,7.64742009525161,0.00654137221428362,0.994796793802896,0.998033582128863,-6.35105342134923,"No"
"CRYM",-0.000587774745090641,9.12429223032118,-0.00653131752969325,0.994804791489288,0.998033582128863,-6.35105348589283,"No"
"PTX3",0.000333236605444931,5.59085517323674,0.00652599300896761,0.994809026714046,0.998033582128863,-6.35105352003208,"No"
"ARL15",0.000391647827200359,8.2756883783055,0.00648913039383592,0.994838347941257,0.998033582128863,-6.35105375562065,"No"
"SSX1",-0.00023275255243238,4.45613641857614,-0.00645976563624707,0.994861705234643,0.998033582128863,-6.35105394233554,"No"
"EPSTI1",-0.000416190777564829,5.99170317311257,-0.00628735286941283,0.994998845757717,0.998120647712931,-6.35105502153376,"No"
"LOC408186",0.00151772710697617,5.42707593091883,0.00593225082329352,0.99528130141459,0.998329117041466,-6.35105715227198,"No"
"EDN2",-0.00020681843629422,7.61304668130062,-0.00581377333335188,0.995375541044663,0.998329117041466,-6.35105783562725,"No"
"BACH1",0.000210082718522742,8.21811317648764,0.00580840668349928,0.995379809798859,0.998329117041466,-6.3510578662547,"No"
"FDXACB1",-0.000250797386765811,5.87700638807552,-0.00577282571673446,0.995408111704816,0.998329117041466,-6.35105806859963,"No"
"LRIT1",0.000224449595609855,6.77187781550365,0.0057002230022297,0.995465861564731,0.998336526044605,-6.3510584776262,"No"
"SP5",0.00025653741231757,8.57070725158721,0.00563514400394072,0.995517626909234,0.99833793282854,-6.35105883986609,"No"
"LRRC2-AS1",0.000208139496169935,6.27659042343888,0.00531144965765683,0.995775101180282,0.998395844077007,-6.3510605798048,"No"
"PSTPIP2",-0.00042678758050485,6.4826678862047,-0.00527057528043974,0.99580761367578,0.998395844077007,-6.3510607921976,"No"
"GMPPA",0.000155589262918809,8.41595085113716,0.00523687109903789,0.99583442282466,0.998395844077007,-6.35106096609809,"No"
"SPINT3",-0.000223905667486868,4.73019009473674,-0.00516333829013778,0.995892912676611,0.998395844077007,-6.35106134162675,"No"
"NPY",-0.000624588547658789,9.09399873892922,-0.00508977298771426,0.995951428397225,0.998395844077007,-6.35106171200763,"No"
"RAB15",0.000413716698174582,10.0514816586125,0.00507551323529085,0.995962770971113,0.998395844077007,-6.35106178318656,"No"
"GEMIN8P4",0.000148653098324125,6.65482044385612,0.00507378332719028,0.995964146984572,0.998395844077007,-6.35106179180798,"No"
"SGMS2",-0.000267481758625898,6.42865860446778,-0.00505599186153784,0.995978298775302,0.998395844077007,-6.35106188030557,"No"
"CEBPA-DT",-0.000182467487725546,6.62498746553447,-0.0049225829512113,0.996084415704744,0.99842041890399,-6.35106253399764,"No"
"CDK16",0.000215083647530534,10.153060242681,0.0048726227643465,0.996124155359669,0.99842041890399,-6.3510627742997,"No"
"ANKRD9",-0.000197432309738232,8.39962917824615,-0.00483521009112592,0.996153914396565,0.99842041890399,-6.35106295264468,"No"
"PES1",0.000115724126878547,8.18849928505284,0.00474243992927156,0.99622770627798,0.998443896129653,-6.35106338894663,"No"
"FOXC1",-0.000201550940577278,8.47872591101858,-0.00457782210825321,0.996358647800036,0.998524644860471,-6.35106414234532,"No"
"PRR12",-0.00013152526793192,9.11688487878003,-0.00440852795050067,0.996493309112518,0.998544175494282,-6.35106488938763,"No"
"HOXA-AS2",-0.000203686262466363,5.02174848315785,-0.00435219569005778,0.996538117392253,0.998544175494282,-6.35106513172313,"No"
"HEXD",0.000135303419430244,8.12320493028828,0.0043171709061087,0.99656597710569,0.998544175494282,-6.35106528082489,"No"
"GGN",-0.000149809893950525,7.87338290353748,-0.00429068060243784,0.996587048252609,0.998544175494282,-6.35106539279487,"No"
"LINC00328",-0.000273319022703333,8.68404777271524,-0.00419913941084613,0.996659862759119,0.998544175494282,-6.35106577441823,"No"
"NOD2",0.000171426308324563,6.73229644804248,0.0041733528646747,0.996680374127521,0.998544175494282,-6.35106588043335,"No"
"PCDHA3",-0.000229884489913346,6.38970143769959,-0.00390893106124285,0.996890703042808,0.998654014500329,-6.35106692985805,"No"
